"Notes","State","State Code","Year","Year Code","Five-Year Age Groups","Five-Year Age Groups Code",Deaths,Population,Crude Rate
,"Utah","49","2017","2017","30-34 years","30-34",59,217309,27.2
,"Utah","49","2017","2017","35-39 years","35-39",63,228819,27.5
,"Utah","49","2018","2018","10-14 years","10-14",13,266799,Unreliable
,"Utah","49","2018","2018","15-19 years","15-19",53,248985,21.3
,"Utah","49","2018","2018","20-24 years","20-24",67,260906,25.7
,"Utah","49","2018","2018","25-29 years","25-29",76,247231,30.7
,"Utah","49","2018","2018","30-34 years","30-34",51,217677,23.4
,"Utah","49","2018","2018","35-39 years","35-39",90,231359,38.9
,"Utah","49","2019","2019","10-14 years","10-14",10,267985,Unreliable
,"Utah","49","2019","2019","15-19 years","15-19",64,253847,25.2
,"Utah","49","2019","2019","20-24 years","20-24",73,264652,27.6
,"Utah","49","2019","2019","25-29 years","25-29",63,251376,25.1
,"Utah","49","2019","2019","30-34 years","30-34",59,220430,26.8
,"Utah","49","2019","2019","35-39 years","35-39",76,231242,32.9
,"Vermont","50","1999","1999","15-19 years","15-19",Suppressed,45231,Suppressed
,"Vermont","50","1999","1999","20-24 years","20-24",Suppressed,37141,Suppressed
,"Vermont","50","1999","1999","25-29 years","25-29",Suppressed,36188,Suppressed
,"Vermont","50","1999","1999","30-34 years","30-34",Suppressed,39818,Suppressed
,"Vermont","50","1999","1999","35-39 years","35-39",Suppressed,50052,Suppressed
,"Vermont","50","2000","2000","15-19 years","15-19",Suppressed,45770,Suppressed
,"Vermont","50","2000","2000","20-24 years","20-24",Suppressed,37852,Suppressed
,"Vermont","50","2000","2000","25-29 years","25-29",Suppressed,34182,Suppressed
,"Vermont","50","2000","2000","30-34 years","30-34",Suppressed,40385,Suppressed
,"Vermont","50","2000","2000","35-39 years","35-39",Suppressed,49376,Suppressed
,"Vermont","50","2001","2001","10-14 years","10-14",Suppressed,45634,Suppressed
,"Vermont","50","2001","2001","15-19 years","15-19",Suppressed,47533,Suppressed
,"Vermont","50","2001","2001","20-24 years","20-24",10,38628,Unreliable
,"Vermont","50","2001","2001","25-29 years","25-29",Suppressed,32167,Suppressed
,"Vermont","50","2001","2001","30-34 years","30-34",Suppressed,39963,Suppressed
,"Vermont","50","2001","2001","35-39 years","35-39",Suppressed,47420,Suppressed
,"Vermont","50","2002","2002","10-14 years","10-14",Suppressed,45396,Suppressed
,"Vermont","50","2002","2002","15-19 years","15-19",Suppressed,48489,Suppressed
,"Vermont","50","2002","2002","20-24 years","20-24",Suppressed,39673,Suppressed
,"Vermont","50","2002","2002","25-29 years","25-29",Suppressed,31566,Suppressed
,"Vermont","50","2002","2002","30-34 years","30-34",Suppressed,39599,Suppressed
,"Vermont","50","2002","2002","35-39 years","35-39",Suppressed,45850,Suppressed
,"Vermont","50","2003","2003","10-14 years","10-14",Suppressed,44837,Suppressed
,"Vermont","50","2003","2003","15-19 years","15-19",Suppressed,48681,Suppressed
,"Vermont","50","2003","2003","20-24 years","20-24",Suppressed,41446,Suppressed
,"Vermont","50","2003","2003","25-29 years","25-29",Suppressed,31193,Suppressed
,"Vermont","50","2003","2003","30-34 years","30-34",Suppressed,38690,Suppressed
,"Vermont","50","2003","2003","35-39 years","35-39",Suppressed,43964,Suppressed
,"Vermont","50","2004","2004","10-14 years","10-14",Suppressed,43881,Suppressed
,"Vermont","50","2004","2004","15-19 years","15-19",Suppressed,48941,Suppressed
,"Vermont","50","2004","2004","20-24 years","20-24",Suppressed,42773,Suppressed
,"Vermont","50","2004","2004","25-29 years","25-29",10,30992,Unreliable
,"Vermont","50","2004","2004","30-34 years","30-34",Suppressed,37544,Suppressed
,"Vermont","50","2004","2004","35-39 years","35-39",Suppressed,42296,Suppressed
,"Vermont","50","2005","2005","10-14 years","10-14",Suppressed,42709,Suppressed
,"Vermont","50","2005","2005","15-19 years","15-19",Suppressed,49008,Suppressed
,"Vermont","50","2005","2005","20-24 years","20-24",Suppressed,43825,Suppressed
,"Vermont","50","2005","2005","25-29 years","25-29",Suppressed,31145,Suppressed
,"Vermont","50","2005","2005","30-34 years","30-34",Suppressed,36244,Suppressed
,"Vermont","50","2005","2005","35-39 years","35-39",Suppressed,41508,Suppressed
,"Vermont","50","2006","2006","10-14 years","10-14",Suppressed,41341,Suppressed
,"Vermont","50","2006","2006","15-19 years","15-19",Suppressed,48968,Suppressed
,"Vermont","50","2006","2006","20-24 years","20-24",Suppressed,44401,Suppressed
,"Vermont","50","2006","2006","25-29 years","25-29",Suppressed,31965,Suppressed
,"Vermont","50","2006","2006","30-34 years","30-34",Suppressed,34737,Suppressed
,"Vermont","50","2006","2006","35-39 years","35-39",Suppressed,41113,Suppressed
,"Vermont","50","2007","2007","10-14 years","10-14",Suppressed,40082,Suppressed
,"Vermont","50","2007","2007","15-19 years","15-19",Suppressed,48510,Suppressed
,"Vermont","50","2007","2007","20-24 years","20-24",Suppressed,44083,Suppressed
,"Vermont","50","2007","2007","25-29 years","25-29",Suppressed,33088,Suppressed
,"Vermont","50","2007","2007","30-34 years","30-34",Suppressed,33694,Suppressed
,"Vermont","50","2007","2007","35-39 years","35-39",Suppressed,40209,Suppressed
,"Vermont","50","2008","2008","15-19 years","15-19",Suppressed,47893,Suppressed
,"Vermont","50","2008","2008","20-24 years","20-24",Suppressed,43583,Suppressed
,"Vermont","50","2008","2008","25-29 years","25-29",Suppressed,34128,Suppressed
,"Vermont","50","2008","2008","30-34 years","30-34",Suppressed,33614,Suppressed
,"Vermont","50","2008","2008","35-39 years","35-39",Suppressed,39007,Suppressed
,"Vermont","50","2009","2009","10-14 years","10-14",Suppressed,38226,Suppressed
,"Vermont","50","2009","2009","15-19 years","15-19",Suppressed,46797,Suppressed
,"Vermont","50","2009","2009","20-24 years","20-24",Suppressed,43790,Suppressed
,"Vermont","50","2009","2009","25-29 years","25-29",Suppressed,35121,Suppressed
,"Vermont","50","2009","2009","30-34 years","30-34",Suppressed,33751,Suppressed
,"Vermont","50","2009","2009","35-39 years","35-39",Suppressed,37652,Suppressed
,"Vermont","50","2010","2010","15-19 years","15-19",Suppressed,46012,Suppressed
,"Vermont","50","2010","2010","20-24 years","20-24",Suppressed,43851,Suppressed
,"Vermont","50","2010","2010","25-29 years","25-29",Suppressed,35441,Suppressed
,"Vermont","50","2010","2010","30-34 years","30-34",Suppressed,34181,Suppressed
,"Vermont","50","2010","2010","35-39 years","35-39",Suppressed,36358,Suppressed
,"Vermont","50","2011","2011","15-19 years","15-19",Suppressed,45902,Suppressed
,"Vermont","50","2011","2011","20-24 years","20-24",11,44221,Unreliable
,"Vermont","50","2011","2011","25-29 years","25-29",10,35464,Unreliable
,"Vermont","50","2011","2011","30-34 years","30-34",Suppressed,35069,Suppressed
,"Vermont","50","2011","2011","35-39 years","35-39",Suppressed,34428,Suppressed
,"Vermont","50","2012","2012","15-19 years","15-19",Suppressed,45281,Suppressed
,"Vermont","50","2012","2012","20-24 years","20-24",Suppressed,44317,Suppressed
,"Vermont","50","2012","2012","25-29 years","25-29",Suppressed,35533,Suppressed
,"Vermont","50","2012","2012","30-34 years","30-34",Suppressed,35528,Suppressed
,"Vermont","50","2012","2012","35-39 years","35-39",Suppressed,33951,Suppressed
,"Vermont","50","2013","2013","10-14 years","10-14",Suppressed,35834,Suppressed
,"Vermont","50","2013","2013","15-19 years","15-19",Suppressed,44573,Suppressed
,"Vermont","50","2013","2013","20-24 years","20-24",Suppressed,45303,Suppressed
,"Vermont","50","2013","2013","25-29 years","25-29",Suppressed,35897,Suppressed
,"Vermont","50","2013","2013","30-34 years","30-34",Suppressed,36009,Suppressed
,"Vermont","50","2013","2013","35-39 years","35-39",12,34035,Unreliable
,"Vermont","50","2014","2014","10-14 years","10-14",Suppressed,35381,Suppressed
,"Vermont","50","2014","2014","15-19 years","15-19",Suppressed,44080,Suppressed
,"Vermont","50","2014","2014","20-24 years","20-24",12,46371,Unreliable
,"Vermont","50","2014","2014","25-29 years","25-29",Suppressed,35645,Suppressed
,"Vermont","50","2014","2014","30-34 years","30-34",Suppressed,36141,Suppressed
,"Vermont","50","2014","2014","35-39 years","35-39",12,34196,Unreliable
,"Vermont","50","2015","2015","15-19 years","15-19",Suppressed,43451,Suppressed
,"Vermont","50","2015","2015","20-24 years","20-24",11,47168,Unreliable
,"Vermont","50","2015","2015","25-29 years","25-29",Suppressed,35422,Suppressed
,"Vermont","50","2015","2015","30-34 years","30-34",Suppressed,36246,Suppressed
,"Vermont","50","2015","2015","35-39 years","35-39",Suppressed,34611,Suppressed
,"Vermont","50","2016","2016","15-19 years","15-19",Suppressed,42608,Suppressed
,"Vermont","50","2016","2016","20-24 years","20-24",Suppressed,47105,Suppressed
,"Vermont","50","2016","2016","25-29 years","25-29",10,36517,Unreliable
,"Vermont","50","2016","2016","30-34 years","30-34",12,36192,Unreliable
,"Vermont","50","2016","2016","35-39 years","35-39",Suppressed,35185,Suppressed
,"Vermont","50","2017","2017","15-19 years","15-19",Suppressed,41866,Suppressed
,"Vermont","50","2017","2017","20-24 years","20-24",Suppressed,46304,Suppressed
,"Vermont","50","2017","2017","25-29 years","25-29",12,36646,Unreliable
,"Vermont","50","2017","2017","30-34 years","30-34",Suppressed,36334,Suppressed
,"Vermont","50","2017","2017","35-39 years","35-39",11,35966,Unreliable
,"Vermont","50","2018","2018","15-19 years","15-19",Suppressed,42285,Suppressed
,"Vermont","50","2018","2018","20-24 years","20-24",Suppressed,46193,Suppressed
,"Vermont","50","2018","2018","25-29 years","25-29",Suppressed,37533,Suppressed
,"Vermont","50","2018","2018","30-34 years","30-34",13,36558,Unreliable
,"Vermont","50","2018","2018","35-39 years","35-39",11,36604,Unreliable
,"Vermont","50","2019","2019","10-14 years","10-14",Suppressed,33058,Suppressed
,"Vermont","50","2019","2019","15-19 years","15-19",Suppressed,41216,Suppressed
,"Vermont","50","2019","2019","20-24 years","20-24",Suppressed,45430,Suppressed
,"Vermont","50","2019","2019","25-29 years","25-29",Suppressed,37956,Suppressed
,"Vermont","50","2019","2019","30-34 years","30-34",12,36452,Unreliable
,"Vermont","50","2019","2019","35-39 years","35-39",Suppressed,37019,Suppressed
,"Virginia","51","1999","1999","10-14 years","10-14",Suppressed,485971,Suppressed
,"Virginia","51","1999","1999","15-19 years","15-19",42,478532,8.8
,"Virginia","51","1999","1999","20-24 years","20-24",45,470223,9.6
,"Virginia","51","1999","1999","25-29 years","25-29",63,504307,12.5
,"Virginia","51","1999","1999","30-34 years","30-34",87,544128,16.0
,"Virginia","51","1999","1999","35-39 years","35-39",85,610098,13.9
,"Virginia","51","2000","2000","10-14 years","10-14",Suppressed,495955,Suppressed
,"Virginia","51","2000","2000","15-19 years","15-19",45,484065,9.3
,"Virginia","51","2000","2000","20-24 years","20-24",37,480574,7.7
,"Virginia","51","2000","2000","25-29 years","25-29",59,497172,11.9
,"Virginia","51","2000","2000","30-34 years","30-34",51,539793,9.4
,"Virginia","51","2000","2000","35-39 years","35-39",89,610810,14.6
,"Virginia","51","2001","2001","10-14 years","10-14",Suppressed,508220,Suppressed
,"Virginia","51","2001","2001","15-19 years","15-19",38,498375,7.6
,"Virginia","51","2001","2001","20-24 years","20-24",65,500413,13.0
,"Virginia","51","2001","2001","25-29 years","25-29",54,481676,11.2
,"Virginia","51","2001","2001","30-34 years","30-34",63,543999,11.6
,"Virginia","51","2001","2001","35-39 years","35-39",112,600573,18.6
,"Virginia","51","2002","2002","10-14 years","10-14",10,516406,Unreliable
,"Virginia","51","2002","2002","15-19 years","15-19",31,508385,6.1
,"Virginia","51","2002","2002","20-24 years","20-24",55,509537,10.8
,"Virginia","51","2002","2002","25-29 years","25-29",62,475582,13.0
,"Virginia","51","2002","2002","30-34 years","30-34",60,543024,11.0
,"Virginia","51","2002","2002","35-39 years","35-39",81,588476,13.8
,"Virginia","51","2003","2003","10-14 years","10-14",Suppressed,521025,Suppressed
,"Virginia","51","2003","2003","15-19 years","15-19",40,514848,7.8
,"Virginia","51","2003","2003","20-24 years","20-24",62,523301,11.8
,"Virginia","51","2003","2003","25-29 years","25-29",65,476105,13.7
,"Virginia","51","2003","2003","30-34 years","30-34",76,537978,14.1
,"Virginia","51","2003","2003","35-39 years","35-39",75,573912,13.1
,"Virginia","51","2004","2004","10-14 years","10-14",Suppressed,523857,Suppressed
,"Virginia","51","2004","2004","15-19 years","15-19",38,525374,7.2
,"Virginia","51","2004","2004","20-24 years","20-24",59,537407,11.0
,"Virginia","51","2004","2004","25-29 years","25-29",50,485215,10.3
,"Virginia","51","2004","2004","30-34 years","30-34",67,531092,12.6
,"Virginia","51","2004","2004","35-39 years","35-39",83,562757,14.7
,"Virginia","51","2005","2005","10-14 years","10-14",11,521178,Unreliable
,"Virginia","51","2005","2005","15-19 years","15-19",35,535633,6.5
,"Virginia","51","2005","2005","20-24 years","20-24",58,550708,10.5
,"Virginia","51","2005","2005","25-29 years","25-29",62,497949,12.5
,"Virginia","51","2005","2005","30-34 years","30-34",87,521121,16.7
,"Virginia","51","2005","2005","35-39 years","35-39",58,558750,10.4
,"Virginia","51","2006","2006","10-14 years","10-14",Suppressed,516048,Suppressed
,"Virginia","51","2006","2006","15-19 years","15-19",33,545414,6.1
,"Virginia","51","2006","2006","20-24 years","20-24",71,561301,12.6
,"Virginia","51","2006","2006","25-29 years","25-29",63,514211,12.3
,"Virginia","51","2006","2006","30-34 years","30-34",54,509756,10.6
,"Virginia","51","2006","2006","35-39 years","35-39",78,561861,13.9
,"Virginia","51","2007","2007","10-14 years","10-14",Suppressed,511703,Suppressed
,"Virginia","51","2007","2007","15-19 years","15-19",33,550422,6.0
,"Virginia","51","2007","2007","20-24 years","20-24",64,564400,11.3
,"Virginia","51","2007","2007","25-29 years","25-29",59,528599,11.2
,"Virginia","51","2007","2007","30-34 years","30-34",61,503981,12.1
,"Virginia","51","2007","2007","35-39 years","35-39",80,560263,14.3
,"Virginia","51","2008","2008","10-14 years","10-14",Suppressed,508988,Suppressed
,"Virginia","51","2008","2008","15-19 years","15-19",51,553537,9.2
,"Virginia","51","2008","2008","20-24 years","20-24",74,563806,13.1
,"Virginia","51","2008","2008","25-29 years","25-29",74,544850,13.6
,"Virginia","51","2008","2008","30-34 years","30-34",64,506336,12.6
,"Virginia","51","2008","2008","35-39 years","35-39",87,556194,15.6
,"Virginia","51","2009","2009","10-14 years","10-14",Suppressed,509940,Suppressed
,"Virginia","51","2009","2009","15-19 years","15-19",41,553437,7.4
,"Virginia","51","2009","2009","20-24 years","20-24",64,568171,11.3
,"Virginia","51","2009","2009","25-29 years","25-29",66,557803,11.8
,"Virginia","51","2009","2009","30-34 years","30-34",64,514551,12.4
,"Virginia","51","2009","2009","35-39 years","35-39",87,547361,15.9
,"Virginia","51","2010","2010","10-14 years","10-14",Suppressed,511246,Suppressed
,"Virginia","51","2010","2010","15-19 years","15-19",36,550965,6.5
,"Virginia","51","2010","2010","20-24 years","20-24",62,572091,10.8
,"Virginia","51","2010","2010","25-29 years","25-29",91,564342,16.1
,"Virginia","51","2010","2010","30-34 years","30-34",66,526077,12.5
,"Virginia","51","2010","2010","35-39 years","35-39",72,540063,13.3
,"Virginia","51","2011","2011","10-14 years","10-14",Suppressed,514893,Suppressed
,"Virginia","51","2011","2011","15-19 years","15-19",45,544275,8.3
,"Virginia","51","2011","2011","20-24 years","20-24",92,584194,15.7
,"Virginia","51","2011","2011","25-29 years","25-29",82,573620,14.3
,"Virginia","51","2011","2011","30-34 years","30-34",71,545971,13.0
,"Virginia","51","2011","2011","35-39 years","35-39",71,522884,13.6
,"Virginia","51","2012","2012","10-14 years","10-14",Suppressed,516772,Suppressed
,"Virginia","51","2012","2012","15-19 years","15-19",46,541788,8.5
,"Virginia","51","2012","2012","20-24 years","20-24",83,592854,14.0
,"Virginia","51","2012","2012","25-29 years","25-29",90,581092,15.5
,"Virginia","51","2012","2012","30-34 years","30-34",81,562179,14.4
,"Virginia","51","2012","2012","35-39 years","35-39",80,521470,15.3
,"Virginia","51","2013","2013","10-14 years","10-14",Suppressed,520031,Suppressed
,"Virginia","51","2013","2013","15-19 years","15-19",43,537178,8.0
,"Virginia","51","2013","2013","20-24 years","20-24",85,601525,14.1
,"Virginia","51","2013","2013","25-29 years","25-29",84,585069,14.4
,"Virginia","51","2013","2013","30-34 years","30-34",88,575724,15.3
,"Virginia","51","2013","2013","35-39 years","35-39",97,525476,18.5
,"Virginia","51","2014","2014","10-14 years","10-14",10,522228,Unreliable
,"Virginia","51","2014","2014","15-19 years","15-19",56,537108,10.4
,"Virginia","51","2014","2014","20-24 years","20-24",83,604507,13.7
,"Virginia","51","2014","2014","25-29 years","25-29",79,592760,13.3
,"Virginia","51","2014","2014","30-34 years","30-34",101,582502,17.3
,"Virginia","51","2014","2014","35-39 years","35-39",76,534870,14.2
,"Virginia","51","2015","2015","10-14 years","10-14",Suppressed,521486,Suppressed
,"Virginia","51","2015","2015","15-19 years","15-19",48,538332,8.9
,"Virginia","51","2015","2015","20-24 years","20-24",98,600047,16.3
,"Virginia","51","2015","2015","25-29 years","25-29",91,598976,15.2
,"Virginia","51","2015","2015","30-34 years","30-34",86,584709,14.7
,"Virginia","51","2015","2015","35-39 years","35-39",88,547014,16.1
,"Virginia","51","2016","2016","10-14 years","10-14",14,522183,Unreliable
,"Virginia","51","2016","2016","15-19 years","15-19",55,540789,10.2
,"Virginia","51","2016","2016","20-24 years","20-24",106,589801,18.0
,"Virginia","51","2016","2016","25-29 years","25-29",112,589907,19.0
,"Virginia","51","2016","2016","30-34 years","30-34",91,582153,15.6
,"Virginia","51","2016","2016","35-39 years","35-39",78,557707,14.0
,"Virginia","51","2017","2017","10-14 years","10-14",Suppressed,524468,Suppressed
,"Virginia","51","2017","2017","15-19 years","15-19",58,539939,10.7
,"Virginia","51","2017","2017","20-24 years","20-24",105,582807,18.0
,"Virginia","51","2017","2017","25-29 years","25-29",104,600684,17.3
,"Virginia","51","2017","2017","30-34 years","30-34",100,584586,17.1
,"Virginia","51","2017","2017","35-39 years","35-39",93,569434,16.3
,"Virginia","51","2018","2018","10-14 years","10-14",11,528362,Unreliable
,"Virginia","51","2018","2018","15-19 years","15-19",75,542284,13.8
,"Virginia","51","2018","2018","20-24 years","20-24",117,578812,20.2
,"Virginia","51","2018","2018","25-29 years","25-29",76,604186,12.6
,"Virginia","51","2018","2018","30-34 years","30-34",88,586120,15.0
,"Virginia","51","2018","2018","35-39 years","35-39",111,578634,19.2
,"Virginia","51","2019","2019","10-14 years","10-14",11,525235,Unreliable
,"Virginia","51","2019","2019","15-19 years","15-19",60,541828,11.1
,"Virginia","51","2019","2019","20-24 years","20-24",99,571619,17.3
,"Virginia","51","2019","2019","25-29 years","25-29",108,601926,17.9
,"Virginia","51","2019","2019","30-34 years","30-34",90,588455,15.3
,"Virginia","51","2019","2019","35-39 years","35-39",93,581713,16.0
,"Washington","53","1999","1999","10-14 years","10-14",Suppressed,430279,Suppressed
,"Washington","53","1999","1999","15-19 years","15-19",60,424735,14.1
,"Washington","53","1999","1999","20-24 years","20-24",63,380775,16.5
,"Washington","53","1999","1999","25-29 years","25-29",59,403057,14.6
,"Washington","53","1999","1999","30-34 years","30-34",75,438866,17.1
,"Washington","53","1999","1999","35-39 years","35-39",87,491019,17.7
,"Washington","53","2000","2000","10-14 years","10-14",Suppressed,434836,Suppressed
,"Washington","53","2000","2000","15-19 years","15-19",42,427968,9.8
,"Washington","53","2000","2000","20-24 years","20-24",49,390185,12.6
,"Washington","53","2000","2000","25-29 years","25-29",46,403652,11.4
,"Washington","53","2000","2000","30-34 years","30-34",72,437478,16.5
,"Washington","53","2000","2000","35-39 years","35-39",87,483950,18.0
,"Washington","53","2001","2001","10-14 years","10-14",Suppressed,440971,Suppressed
,"Washington","53","2001","2001","15-19 years","15-19",35,433505,8.1
,"Washington","53","2001","2001","20-24 years","20-24",50,415972,12.0
,"Washington","53","2001","2001","25-29 years","25-29",60,392746,15.3
,"Washington","53","2001","2001","30-34 years","30-34",61,444520,13.7
,"Washington","53","2001","2001","35-39 years","35-39",63,471662,13.4
,"Washington","53","2002","2002","10-14 years","10-14",Suppressed,445550,Suppressed
,"Washington","53","2002","2002","15-19 years","15-19",38,435089,8.7
,"Washington","53","2002","2002","20-24 years","20-24",56,432227,13.0
,"Washington","53","2002","2002","25-29 years","25-29",54,391446,13.8
,"Washington","53","2002","2002","30-34 years","30-34",58,446167,13.0
,"Washington","53","2002","2002","35-39 years","35-39",75,459556,16.3
,"Washington","53","2003","2003","10-14 years","10-14",Suppressed,447204,Suppressed
,"Washington","53","2003","2003","15-19 years","15-19",42,437452,9.6
,"Washington","53","2003","2003","20-24 years","20-24",58,441204,13.1
,"Washington","53","2003","2003","25-29 years","25-29",49,395335,12.4
,"Washington","53","2003","2003","30-34 years","30-34",74,438279,16.9
,"Washington","53","2003","2003","35-39 years","35-39",66,448210,14.7
,"Washington","53","2004","2004","10-14 years","10-14",Suppressed,446477,Suppressed
,"Washington","53","2004","2004","15-19 years","15-19",46,442830,10.4
,"Washington","53","2004","2004","20-24 years","20-24",60,442838,13.5
,"Washington","53","2004","2004","25-29 years","25-29",53,405034,13.1
,"Washington","53","2004","2004","30-34 years","30-34",57,430427,13.2
,"Washington","53","2004","2004","35-39 years","35-39",94,444113,21.2
,"Washington","53","2005","2005","10-14 years","10-14",Suppressed,441148,Suppressed
,"Washington","53","2005","2005","15-19 years","15-19",41,448667,9.1
,"Washington","53","2005","2005","20-24 years","20-24",60,447578,13.4
,"Washington","53","2005","2005","25-29 years","25-29",55,419332,13.1
,"Washington","53","2005","2005","30-34 years","30-34",70,419389,16.7
,"Washington","53","2005","2005","35-39 years","35-39",59,449394,13.1
,"Washington","53","2006","2006","10-14 years","10-14",Suppressed,437809,Suppressed
,"Washington","53","2006","2006","15-19 years","15-19",41,455515,9.0
,"Washington","53","2006","2006","20-24 years","20-24",76,451994,16.8
,"Washington","53","2006","2006","25-29 years","25-29",59,440940,13.4
,"Washington","53","2006","2006","30-34 years","30-34",53,414996,12.8
,"Washington","53","2006","2006","35-39 years","35-39",64,459201,13.9
,"Washington","53","2007","2007","15-19 years","15-19",40,461453,8.7
,"Washington","53","2007","2007","20-24 years","20-24",66,449083,14.7
,"Washington","53","2007","2007","25-29 years","25-29",55,454918,12.1
,"Washington","53","2007","2007","30-34 years","30-34",61,417319,14.6
,"Washington","53","2007","2007","35-39 years","35-39",70,464048,15.1
,"Washington","53","2008","2008","10-14 years","10-14",Suppressed,433427,Suppressed
,"Washington","53","2008","2008","15-19 years","15-19",36,465642,7.7
,"Washington","53","2008","2008","20-24 years","20-24",69,456442,15.1
,"Washington","53","2008","2008","25-29 years","25-29",79,471107,16.8
,"Washington","53","2008","2008","30-34 years","30-34",51,427914,11.9
,"Washington","53","2008","2008","35-39 years","35-39",80,461482,17.3
,"Washington","53","2009","2009","10-14 years","10-14",Suppressed,435879,Suppressed
,"Washington","53","2009","2009","15-19 years","15-19",47,465685,10.1
,"Washington","53","2009","2009","20-24 years","20-24",69,462593,14.9
,"Washington","53","2009","2009","25-29 years","25-29",68,480557,14.2
,"Washington","53","2009","2009","30-34 years","30-34",69,442741,15.6
,"Washington","53","2009","2009","35-39 years","35-39",67,455926,14.7
,"Washington","53","2010","2010","10-14 years","10-14",Suppressed,438233,Suppressed
,"Washington","53","2010","2010","15-19 years","15-19",38,462128,8.2
,"Washington","53","2010","2010","20-24 years","20-24",77,461512,16.7
,"Washington","53","2010","2010","25-29 years","25-29",75,480398,15.6
,"Washington","53","2010","2010","30-34 years","30-34",68,453383,15.0
,"Washington","53","2010","2010","35-39 years","35-39",88,448607,19.6
,"Washington","53","2011","2011","10-14 years","10-14",Suppressed,438981,Suppressed
,"Washington","53","2011","2011","15-19 years","15-19",50,448899,11.1
,"Washington","53","2011","2011","20-24 years","20-24",73,484392,15.1
,"Washington","53","2011","2011","25-29 years","25-29",92,491020,18.7
,"Washington","53","2011","2011","30-34 years","30-34",73,471175,15.5
,"Washington","53","2011","2011","35-39 years","35-39",70,438019,16.0
,"Washington","53","2012","2012","10-14 years","10-14",13,438095,Unreliable
,"Washington","53","2012","2012","15-19 years","15-19",50,441516,11.3
,"Washington","53","2012","2012","20-24 years","20-24",80,491742,16.3
,"Washington","53","2012","2012","25-29 years","25-29",91,491935,18.5
,"Washington","53","2012","2012","30-34 years","30-34",86,483925,17.8
,"Washington","53","2012","2012","35-39 years","35-39",62,440089,14.1
,"Washington","53","2013","2013","10-14 years","10-14",10,437708,Unreliable
,"Washington","53","2013","2013","15-19 years","15-19",57,439491,13.0
,"Washington","53","2013","2013","20-24 years","20-24",69,493925,14.0
,"Washington","53","2013","2013","25-29 years","25-29",95,498938,19.0
,"Washington","53","2013","2013","30-34 years","30-34",78,496976,15.7
,"Washington","53","2013","2013","35-39 years","35-39",79,447501,17.7
,"Washington","53","2014","2014","10-14 years","10-14",10,438084,Unreliable
,"Washington","53","2014","2014","15-19 years","15-19",43,440265,9.8
,"Washington","53","2014","2014","20-24 years","20-24",83,496712,16.7
,"Washington","53","2014","2014","25-29 years","25-29",100,513843,19.5
,"Washington","53","2014","2014","30-34 years","30-34",86,507466,16.9
,"Washington","53","2014","2014","35-39 years","35-39",87,459269,18.9
,"Washington","53","2015","2015","10-14 years","10-14",17,439657,Unreliable
,"Washington","53","2015","2015","15-19 years","15-19",64,440701,14.5
,"Washington","53","2015","2015","20-24 years","20-24",80,494905,16.2
,"Washington","53","2015","2015","25-29 years","25-29",84,533769,15.7
,"Washington","53","2015","2015","30-34 years","30-34",94,519138,18.1
,"Washington","53","2015","2015","35-39 years","35-39",90,475511,18.9
,"Washington","53","2016","2016","10-14 years","10-14",Suppressed,443761,Suppressed
,"Washington","53","2016","2016","15-19 years","15-19",58,443583,13.1
,"Washington","53","2016","2016","20-24 years","20-24",99,488236,20.3
,"Washington","53","2016","2016","25-29 years","25-29",97,551565,17.6
,"Washington","53","2016","2016","30-34 years","30-34",95,529507,17.9
,"Washington","53","2016","2016","35-39 years","35-39",88,493535,17.8
,"Washington","53","2017","2017","10-14 years","10-14",Suppressed,453321,Suppressed
,"Washington","53","2017","2017","15-19 years","15-19",77,444646,17.3
,"Washington","53","2017","2017","20-24 years","20-24",122,479223,25.5
,"Washington","53","2017","2017","25-29 years","25-29",94,571834,16.4
,"Washington","53","2017","2017","30-34 years","30-34",96,545545,17.6
,"Washington","53","2017","2017","35-39 years","35-39",111,517003,21.5
,"Washington","53","2018","2018","10-14 years","10-14",15,462802,Unreliable
,"Washington","53","2018","2018","15-19 years","15-19",75,447049,16.8
,"Washington","53","2018","2018","20-24 years","20-24",105,481263,21.8
,"Washington","53","2018","2018","25-29 years","25-29",106,589604,18.0
,"Washington","53","2018","2018","30-34 years","30-34",83,563753,14.7
,"Washington","53","2018","2018","35-39 years","35-39",95,536144,17.7
,"Washington","53","2019","2019","10-14 years","10-14",10,466994,Unreliable
,"Washington","53","2019","2019","15-19 years","15-19",58,448059,12.9
,"Washington","53","2019","2019","20-24 years","20-24",92,481263,19.1
,"Washington","53","2019","2019","25-29 years","25-29",103,592596,17.4
,"Washington","53","2019","2019","30-34 years","30-34",98,579479,16.9
,"Washington","53","2019","2019","35-39 years","35-39",100,550110,18.2
,"West Virginia","54","1999","1999","10-14 years","10-14",Suppressed,116999,Suppressed
,"West Virginia","54","1999","1999","15-19 years","15-19",12,129301,Unreliable
,"West Virginia","54","1999","1999","20-24 years","20-24",16,121695,Unreliable
,"West Virginia","54","1999","1999","25-29 years","25-29",19,115558,Unreliable
,"West Virginia","54","1999","1999","30-34 years","30-34",10,113811,Unreliable
,"West Virginia","54","1999","1999","35-39 years","35-39",24,131891,18.2
,"West Virginia","54","2000","2000","10-14 years","10-14",Suppressed,116182,Suppressed
